tunnel_num s t weight
162 0 1 100
411 0 2 100
672 0 3 100
89 0 4 47
87 0 4 52
343 0 5 100
597 0 6 100
21 0 7 100
353 0 8 100
606 0 9 100
30 0 10 90
31 0 10 9
289 0 11 11
290 0 11 88
shutdown 0 12
780 0 13 68
781 0 13 31
213 0 14 100
465 0 15 100
657 0 16 100
348 1 0 100
681 1 2 100
419 1 3 100
531 1 4 100
285 1 5 100
27 1 6 100
603 1 7 100
790 1 8 100
543 1 9 100
296 1 10 100
39 1 11 100
shutdown 1 12
732 1 13 64
733 1 13 35
472 1 14 100
224 1 15 100
274 1 16 100
786 2 0 100
220 2 1 100
540 2 3 100
615 2 4 100
36 2 5 100
103 2 6 100
360 2 7 100
429 2 8 100
690 2 9 100
744 2 10 100
180 2 11 100
232 2 12 100
480 2 13 100
552 2 14 100
802 2 15 100
726 2 16 100
426 3 0 100
179 3 1 100
99 3 2 100
612 3 4 100
357 3 5 100
291 3 6 100
33 3 7 100
783 3 8 100
537 3 9 100
470 3 10 100
216 3 11 100
165 3 12 100
729 3 13 100
678 3 14 100
415 3 15 100
489 3 16 100
48 4 0 100
shutdown 4 1
shutdown 4 2
shutdown 4 3
114 4 5 100
373 4 6 100
shutdown 4 7
423 4 8 100
689 4 9 80
687 4 9 19
96 4 10 100
shutdown 4 11
228 4 12 100
shutdown 4 13
741 4 14 100
176 4 15 100
126 4 16 100
486 5 0 100
243 5 1 100
808 5 2 100
561 5 3 100
312 5 4 100
639 5 6 100
384 5 7 100
45 5 8 100
626 5 9 100
370 5 10 100
112 5 11 100
700 5 12 100
438 5 13 100
183 5 14 100
752 5 15 100
576 5 16 100
125 6 0 100
381 6 1 100
445 6 2 100
707 6 3 100
310 6 4 100
560 6 5 100
60 6 7 100
574 6 8 100
3 6 9 100
74 6 10 100
325 6 11 100
shutdown 6 12
190 6 13 100
252 6 14 100
498 6 15 100
200 6 16 100
570 7 0 100
321 7 1 100
249 7 2 100
0 7 3 100
395 7 4 100
135 7 5 100
69 7 6 100
197 7 8 100
763 7 9 100
714 7 10 100
452 7 11 100
shutdown 7 12
588 7 13 100
513 7 14 100
261 7 15 100
662 7 16 100
435 8 0 100
697 8 1 100
108 8 2 100
366 8 3 100
621 8 4 100
42 8 5 100
299 8 6 100
547 8 7 100
225 8 9 100
474 8 10 100
735 8 11 100
171 8 12 100
421 8 13 100
shutdown 8 14
95 8 15 100
495 8 16 100
54 9 0 100
633 9 1 100
375 9 2 100
120 9 3 100
234 9 4 100
805 9 5 100
557 9 6 100
306 9 7 100
432 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
363 9 13 100
107 9 14 100
695 9 15 100
132 9 16 100
492 10 0 100
753 10 1 100
813 10 2 100
248 10 3 90
246 10 3 9
318 10 4 100
568 10 5 100
645 10 6 100
66 10 7 100
51 10 8 100
303 10 9 100
630 10 11 100
702 10 12 100
117 10 13 100
188 10 14 100
441 10 15 100
585 10 16 100
129 11 0 100
708 11 1 100
642 11 2 100
387 11 3 100
315 11 4 100
63 11 5 100
811 11 6 100
564 11 7 100
582 11 8 100
330 11 9 100
258 11 10 100
759 11 12 100
508 11 13 100
448 11 14 100
194 11 15 100
207 11 16 100
579 12 0 100
8 12 1 100
255 12 2 100
506 12 3 100
399 12 4 100
shutdown 12 5
shutdown 12 6
shutdown 12 7
204 12 8 100
458 12 9 100
717 12 10 100
141 12 11 100
272 12 13 100
shutdown 12 14
shutdown 12 15
670 12 16 100
202 13 0 100
768 13 1 100
519 13 2 100
267 13 3 100
18 13 4 100
594 13 5 100
340 13 6 100
84 13 7 100
668 13 8 100
408 13 9 100
156 13 10 100
721 13 11 100
463 13 12 100
777 13 14 100
528 13 15 100
282 13 16 100
663 14 0 100
81 14 1 100
154 14 2 100
405 14 3 100
15 14 4 100
264 14 5 100
336 14 6 100
591 14 7 100
390 14 8 100
453 14 9 100
516 14 10 100
766 14 11 100
397 14 12 100
651 14 13 100
138 14 15 100
159 14 16 100
279 15 0 100
24 15 1 48
25 15 1 51
775 15 2 100
525 15 3 100
92 15 4 100
675 15 5 100
600 15 6 100
345 15 7 100
611 15 8 100
404 15 9 100
333 15 10 100
80 15 11 100
shutdown 15 12
210 15 13 100
150 15 14 100
379 15 16 100
792 16 0 100
144 16 1 100
648 16 2 100
57 16 3 100
278 16 4 100
148 16 5 100
11 16 6 100
711 16 7 100
637 16 8 100
501 16 9 100
510 16 10 100
738 16 11 100
724 16 12 100
240 16 13 100
237 16 14 100
798 16 15 100
