tunnel_num s t weight
163 0 1 100
411 0 2 100
672 0 3 100
87 0 4 100
342 0 5 100
598 0 6 100
21 0 7 100
353 0 8 100
606 0 9 100
32 0 10 100
289 0 11 100
534 0 12 100
780 0 13 100
214 0 14 100
467 0 15 100
657 0 16 100
349 1 0 100
682 1 2 100
417 1 3 100
531 1 4 100
287 1 5 100
27 1 6 100
604 1 7 100
791 1 8 100
545 1 9 100
296 1 10 100
41 1 11 100
170 1 12 100
733 1 13 100
472 1 14 100
223 1 15 100
273 1 16 100
786 2 0 100
220 2 1 100
540 2 3 100
615 2 4 100
37 2 5 100
102 2 6 100
360 2 7 100
430 2 8 100
690 2 9 100
746 2 10 100
180 2 11 100
233 2 12 100
480 2 13 100
552 2 14 100
802 2 15 100
726 2 16 100
426 3 0 100
179 3 1 100
99 3 2 100
612 3 4 100
357 3 5 100
292 3 6 100
33 3 7 100
783 3 8 100
537 3 9 100
468 3 10 100
218 3 11 100
165 3 12 100
729 3 13 100
678 3 14 100
415 3 15 100
489 3 16 100
shutdown 4 0
300 4 1 36
301 4 1 63
549 4 2 100
795 4 3 100
114 4 5 100
373 4 6 100
628 4 7 100
423 4 8 100
687 4 9 100
96 4 10 100
354 4 11 100
228 4 12 100
477 4 13 100
741 4 14 100
175 4 15 100
127 4 16 100
487 5 0 100
244 5 1 100
807 5 2 100
shutdown 5 3
312 5 4 100
641 5 6 100
385 5 7 100
46 5 8 100
625 5 9 100
371 5 10 100
113 5 11 100
700 5 12 100
439 5 13 100
183 5 14 100
750 5 15 100
577 5 16 100
124 6 0 100
382 6 1 100
445 6 2 100
705 6 3 100
309 6 4 100
558 6 5 100
61 6 7 100
573 6 8 100
5 6 9 100
73 6 10 100
326 6 11 100
757 6 12 100
189 6 13 100
254 6 14 100
498 6 15 100
200 6 16 100
570 7 0 100
322 7 1 100
249 7 2 100
0 7 3 100
394 7 4 100
136 7 5 100
70 7 6 100
197 7 8 100
762 7 9 100
715 7 10 100
451 7 11 100
13 7 12 100
589 7 13 100
514 7 14 100
262 7 15 100
661 7 16 100
435 8 0 100
698 8 1 100
108 8 2 100
shutdown 8 3
621 8 4 100
44 8 5 100
299 8 6 100
546 8 7 100
226 8 9 100
474 8 10 100
735 8 11 100
171 8 12 100
420 8 13 100
686 8 14 100
94 8 15 100
495 8 16 100
54 9 0 100
634 9 1 100
375 9 2 100
shutdown 9 3
234 9 4 100
804 9 5 100
556 9 6 100
307 9 7 100
433 9 8 100
747 9 10 100
483 9 11 100
620 9 12 100
363 9 13 100
105 9 14 100
693 9 15 100
132 9 16 100
493 10 0 100
753 10 1 100
813 10 2 100
shutdown 10 3
318 10 4 100
567 10 5 100
645 10 6 100
67 10 7 100
51 10 8 100
303 10 9 100
630 10 11 100
702 10 12 100
118 10 13 100
188 10 14 100
443 10 15 100
585 10 16 100
129 11 0 100
709 11 1 100
643 11 2 100
387 11 3 100
315 11 4 100
64 11 5 100
812 11 6 100
565 11 7 100
584 11 8 100
332 11 9 100
259 11 10 100
759 11 12 100
508 11 13 100
447 11 14 100
192 11 15 100
207 11 16 100
579 12 0 100
8 12 1 100
256 12 2 100
504 12 3 100
399 12 4 100
654 12 5 100
77 12 6 100
328 12 7 100
204 12 8 100
456 12 9 100
717 12 10 100
141 12 11 100
270 12 13 100
522 12 14 100
772 12 15 100
670 12 16 100
201 13 0 100
769 13 1 100
519 13 2 100
267 13 3 100
18 13 4 100
595 13 5 100
340 13 6 100
85 13 7 100
666 13 8 100
408 13 9 100
157 13 10 100
720 13 11 100
462 13 12 100
777 13 14 100
528 13 15 100
282 13 16 100
664 14 0 100
81 14 1 100
154 14 2 100
shutdown 14 3
16 14 4 100
264 14 5 100
336 14 6 100
592 14 7 100
391 14 8 100
453 14 9 100
518 14 10 100
767 14 11 100
396 14 12 100
651 14 13 100
139 14 15 100
160 14 16 100
280 15 0 100
26 15 1 100
775 15 2 100
shutdown 15 3
91 15 4 100
677 15 5 100
600 15 6 100
shutdown 15 7
610 15 8 100
402 15 9 100
334 15 10 100
78 15 11 100
459 15 12 100
210 15 13 100
150 15 14 100
380 15 16 100
793 16 0 100
144 16 1 100
648 16 2 100
57 16 3 100
278 16 4 100
149 16 5 100
11 16 6 100
712 16 7 100
638 16 8 100
501 16 9 100
510 16 10 100
739 16 11 100
723 16 12 100
241 16 13 100
238 16 14 100
800 16 15 100
