tunnel_num s t weight
163 0 1 100
throttle 0 1 0.205507220946
411 0 2 100
throttle 0 2 0.205507220946
672 0 3 100
throttle 0 3 0.205507220946
87 0 4 100
throttle 0 4 0.205507220946
342 0 5 100
throttle 0 5 0.205507220946
598 0 6 100
throttle 0 6 0.205507220946
21 0 7 100
throttle 0 7 0.205507220946
353 0 8 100
throttle 0 8 0.205507220946
606 0 9 100
throttle 0 9 0.205507220946
31 0 10 100
throttle 0 10 0.205507220946
290 0 11 100
throttle 0 11 0.205507220946
534 0 12 100
throttle 0 12 0.205507220946
780 0 13 100
throttle 0 13 0.205507220946
214 0 14 100
throttle 0 14 0.205507220946
466 0 15 100
throttle 0 15 0.205507220946
659 0 16 100
throttle 0 16 0.205507220946
350 1 0 100
throttle 1 0 0.205507220946
681 1 2 100
throttle 1 2 0.205507220946
419 1 3 100
throttle 1 3 0.205507220946
533 1 4 100
throttle 1 4 0.205507220946
285 1 5 100
throttle 1 5 0.205507220946
27 1 6 100
throttle 1 6 0.205507220946
604 1 7 100
throttle 1 7 0.205507220946
789 1 8 100
throttle 1 8 0.205507220946
543 1 9 100
throttle 1 9 0.205507220946
296 1 10 100
throttle 1 10 0.205507220946
39 1 11 100
throttle 1 11 0.205507220946
168 1 12 100
throttle 1 12 0.205507220946
732 1 13 100
throttle 1 13 0.205507220946
471 1 14 100
throttle 1 14 0.205507220946
222 1 15 100
throttle 1 15 0.205507220946
273 1 16 100
throttle 1 16 0.205507220946
786 2 0 100
throttle 2 0 0.205507220946
220 2 1 100
throttle 2 1 0.205507220946
540 2 3 100
throttle 2 3 0.205507220946
615 2 4 100
throttle 2 4 0.205507220946
36 2 5 100
throttle 2 5 0.205507220946
102 2 6 100
throttle 2 6 0.205507220946
360 2 7 100
throttle 2 7 0.205507220946
429 2 8 100
throttle 2 8 0.205507220946
691 2 9 100
throttle 2 9 0.205507220946
746 2 10 100
throttle 2 10 0.205507220946
180 2 11 100
throttle 2 11 0.205507220946
232 2 12 100
throttle 2 12 0.205507220946
481 2 13 100
throttle 2 13 0.205507220946
552 2 14 100
throttle 2 14 0.205507220946
801 2 15 100
throttle 2 15 0.205507220946
726 2 16 100
throttle 2 16 0.205507220946
426 3 0 100
throttle 3 0 0.205507220946
179 3 1 100
throttle 3 1 0.205507220946
99 3 2 100
throttle 3 2 0.205507220946
612 3 4 100
throttle 3 4 0.205507220946
357 3 5 100
throttle 3 5 0.205507220946
292 3 6 100
throttle 3 6 0.205507220946
33 3 7 100
throttle 3 7 0.205507220946
783 3 8 100
throttle 3 8 0.205507220946
537 3 9 100
throttle 3 9 0.205507220946
470 3 10 100
throttle 3 10 0.205507220946
216 3 11 100
throttle 3 11 0.205507220946
165 3 12 100
throttle 3 12 0.205507220946
729 3 13 100
throttle 3 13 0.205507220946
678 3 14 100
throttle 3 14 0.205507220946
415 3 15 100
throttle 3 15 0.205507220946
491 3 16 100
throttle 3 16 0.205507220946
48 4 0 100
throttle 4 0 0.205507220946
300 4 1 100
throttle 4 1 0.205507220946
550 4 2 100
throttle 4 2 0.205507220946
795 4 3 100
throttle 4 3 0.205507220946
114 4 5 100
throttle 4 5 0.205507220946
372 4 6 100
throttle 4 6 0.205507220946
628 4 7 100
throttle 4 7 0.205507220946
423 4 8 100
throttle 4 8 0.205507220946
689 4 9 100
throttle 4 9 0.205507220946
97 4 10 100
throttle 4 10 0.205507220946
354 4 11 100
throttle 4 11 0.205507220946
228 4 12 100
throttle 4 12 0.205507220946
478 4 13 100
throttle 4 13 0.205507220946
741 4 14 100
throttle 4 14 0.205507220946
175 4 15 100
throttle 4 15 0.205507220946
128 4 16 100
throttle 4 16 0.205507220946
487 5 0 100
throttle 5 0 0.205507220946
243 5 1 100
throttle 5 1 0.205507220946
808 5 2 100
throttle 5 2 0.205507220946
561 5 3 100
throttle 5 3 0.205507220946
312 5 4 100
throttle 5 4 0.205507220946
640 5 6 100
throttle 5 6 0.205507220946
385 5 7 100
throttle 5 7 0.205507220946
45 5 8 100
throttle 5 8 0.205507220946
624 5 9 100
throttle 5 9 0.205507220946
369 5 10 100
throttle 5 10 0.205507220946
111 5 11 100
throttle 5 11 0.205507220946
700 5 12 100
throttle 5 12 0.205507220946
439 5 13 100
throttle 5 13 0.205507220946
183 5 14 100
throttle 5 14 0.205507220946
751 5 15 100
throttle 5 15 0.205507220946
576 5 16 100
throttle 5 16 0.205507220946
125 6 0 100
throttle 6 0 0.205507220946
381 6 1 100
throttle 6 1 0.205507220946
445 6 2 100
throttle 6 2 0.205507220946
707 6 3 100
throttle 6 3 0.205507220946
309 6 4 100
throttle 6 4 0.205507220946
558 6 5 100
throttle 6 5 0.205507220946
62 6 7 100
throttle 6 7 0.205507220946
575 6 8 100
throttle 6 8 0.205507220946
3 6 9 100
throttle 6 9 0.205507220946
72 6 10 100
throttle 6 10 0.205507220946
324 6 11 100
throttle 6 11 0.205507220946
756 6 12 100
throttle 6 12 0.205507220946
189 6 13 100
throttle 6 13 0.205507220946
252 6 14 100
throttle 6 14 0.205507220946
498 6 15 100
throttle 6 15 0.205507220946
198 6 16 100
throttle 6 16 0.205507220946
570 7 0 100
throttle 7 0 0.205507220946
322 7 1 100
throttle 7 1 0.205507220946
249 7 2 100
throttle 7 2 0.205507220946
0 7 3 100
throttle 7 3 0.205507220946
394 7 4 100
throttle 7 4 0.205507220946
136 7 5 100
throttle 7 5 0.205507220946
70 7 6 100
throttle 7 6 0.205507220946
